GUT_GENOME067648	GUT_GENOME096478
GUT_GENOME067650	GUT_GENOME256258
GUT_GENOME067659	GUT_GENOME105321
GUT_GENOME067667	GUT_GENOME233517
GUT_GENOME067681	GUT_GENOME086861
GUT_GENOME067688	GUT_GENOME148897
GUT_GENOME067690	GUT_GENOME140786
GUT_GENOME067693	GUT_GENOME196077
GUT_GENOME067698	GUT_GENOME274339
GUT_GENOME067699	GUT_GENOME105321
GUT_GENOME067700	GUT_GENOME251083
GUT_GENOME067702	GUT_GENOME086861
GUT_GENOME067703	GUT_GENOME000659
GUT_GENOME067705	GUT_GENOME095938
GUT_GENOME067715	GUT_GENOME246739
GUT_GENOME067718	GUT_GENOME019659
GUT_GENOME067721	GUT_GENOME001423
GUT_GENOME067723	GUT_GENOME105272
GUT_GENOME067724	GUT_GENOME125893
GUT_GENOME067728	GUT_GENOME286769
GUT_GENOME067729	GUT_GENOME000424
GUT_GENOME067732	GUT_GENOME000977
GUT_GENOME067736	GUT_GENOME196077
GUT_GENOME067740	GUT_GENOME025676
GUT_GENOME067741	GUT_GENOME256853
GUT_GENOME067756	GUT_GENOME252988
GUT_GENOME067757	GUT_GENOME086861
GUT_GENOME067762	GUT_GENOME000977
GUT_GENOME067766	GUT_GENOME126655
GUT_GENOME067767	GUT_GENOME196077
GUT_GENOME067768	GUT_GENOME143505
GUT_GENOME067769	GUT_GENOME142522
GUT_GENOME067770	GUT_GENOME058365
GUT_GENOME067777	GUT_GENOME269197
GUT_GENOME067798	GUT_GENOME150720
GUT_GENOME067800	GUT_GENOME001751
GUT_GENOME067802	GUT_GENOME019659
GUT_GENOME067805	GUT_GENOME095938
GUT_GENOME067807	GUT_GENOME143712
GUT_GENOME067808	GUT_GENOME096067
GUT_GENOME067810	GUT_GENOME089567
GUT_GENOME067818	GUT_GENOME143712
GUT_GENOME067824	GUT_GENOME019659
GUT_GENOME067825	GUT_GENOME196077
GUT_GENOME067827	GUT_GENOME001777
GUT_GENOME067828	GUT_GENOME143712
GUT_GENOME067830	GUT_GENOME266586
GUT_GENOME067831	GUT_GENOME140786
GUT_GENOME067834	GUT_GENOME012681
GUT_GENOME067852	GUT_GENOME001689
GUT_GENOME067853	GUT_GENOME150720
GUT_GENOME067855	GUT_GENOME001423
GUT_GENOME067857	GUT_GENOME238522
GUT_GENOME067867	GUT_GENOME140786
GUT_GENOME067893	GUT_GENOME196077
GUT_GENOME067895	GUT_GENOME142522
GUT_GENOME067896	GUT_GENOME140786
GUT_GENOME067905	GUT_GENOME143211
GUT_GENOME067916	GUT_GENOME017342
GUT_GENOME067929	GUT_GENOME140786
GUT_GENOME067931	GUT_GENOME253440
GUT_GENOME067934	GUT_GENOME142522
GUT_GENOME067938	GUT_GENOME143712
GUT_GENOME067939	GUT_GENOME053409
GUT_GENOME067943	GUT_GENOME196077
GUT_GENOME067945	GUT_GENOME103847
GUT_GENOME067947	GUT_GENOME192801
GUT_GENOME067950	GUT_GENOME133613
GUT_GENOME067951	GUT_GENOME025676
GUT_GENOME067963	GUT_GENOME233517
GUT_GENOME067967	GUT_GENOME001423
GUT_GENOME067976	GUT_GENOME066545
GUT_GENOME067978	GUT_GENOME144544
GUT_GENOME067980	GUT_GENOME260650
GUT_GENOME067984	GUT_GENOME019375
GUT_GENOME067988	GUT_GENOME086861
GUT_GENOME067990	GUT_GENOME001689
GUT_GENOME067994	GUT_GENOME143348
GUT_GENOME067997	GUT_GENOME260650
GUT_GENOME068002	GUT_GENOME140786
GUT_GENOME068005	GUT_GENOME253440
GUT_GENOME068007	GUT_GENOME043942
GUT_GENOME068009	GUT_GENOME141586
GUT_GENOME068014	GUT_GENOME143712
GUT_GENOME068015	GUT_GENOME019375
GUT_GENOME068021	GUT_GENOME144544
GUT_GENOME068024	GUT_GENOME196077
GUT_GENOME068025	GUT_GENOME143712
GUT_GENOME068039	GUT_GENOME053409
GUT_GENOME068049	GUT_GENOME196077
GUT_GENOME068058	GUT_GENOME140786
GUT_GENOME068059	GUT_GENOME001671
GUT_GENOME068062	GUT_GENOME252817
GUT_GENOME068063	GUT_GENOME196077
GUT_GENOME068068	GUT_GENOME089175
GUT_GENOME068081	GUT_GENOME019659
GUT_GENOME068083	GUT_GENOME239670
GUT_GENOME068088	GUT_GENOME087442
GUT_GENOME068093	GUT_GENOME239799
GUT_GENOME068095	GUT_GENOME140786
GUT_GENOME068098	GUT_GENOME024807
GUT_GENOME068101	GUT_GENOME258044
GUT_GENOME068105	GUT_GENOME196077
GUT_GENOME068110	GUT_GENOME142522
GUT_GENOME068111	GUT_GENOME266586
GUT_GENOME068112	GUT_GENOME017427
GUT_GENOME068114	GUT_GENOME001027
GUT_GENOME068126	GUT_GENOME242903
GUT_GENOME068132	GUT_GENOME140808
GUT_GENOME068135	GUT_GENOME196077
GUT_GENOME068136	GUT_GENOME089567
GUT_GENOME068137	GUT_GENOME143712
GUT_GENOME068138	GUT_GENOME001671
GUT_GENOME068144	GUT_GENOME143211
GUT_GENOME068154	GUT_GENOME125893
GUT_GENOME068159	GUT_GENOME086528
GUT_GENOME068160	GUT_GENOME025676
GUT_GENOME068162	GUT_GENOME196077
GUT_GENOME068168	GUT_GENOME019659
GUT_GENOME068171	GUT_GENOME101580
GUT_GENOME068172	GUT_GENOME001734
GUT_GENOME068174	GUT_GENOME125893
GUT_GENOME068177	GUT_GENOME019659
GUT_GENOME068178	GUT_GENOME001423
GUT_GENOME068187	GUT_GENOME143211
GUT_GENOME068191	GUT_GENOME196077
GUT_GENOME068192	GUT_GENOME261291
GUT_GENOME068195	GUT_GENOME143712
GUT_GENOME068207	GUT_GENOME140786
GUT_GENOME068208	GUT_GENOME124742
GUT_GENOME068209	GUT_GENOME001671
GUT_GENOME068211	GUT_GENOME242903
GUT_GENOME068219	GUT_GENOME253778
GUT_GENOME068222	GUT_GENOME252988
GUT_GENOME068225	GUT_GENOME066662
GUT_GENOME068226	GUT_GENOME126250
GUT_GENOME068228	GUT_GENOME143712
GUT_GENOME068231	GUT_GENOME238522
GUT_GENOME068236	GUT_GENOME001423
GUT_GENOME068238	GUT_GENOME196077
GUT_GENOME068240	GUT_GENOME143211
GUT_GENOME068249	GUT_GENOME143712
GUT_GENOME068252	GUT_GENOME022180
GUT_GENOME068256	GUT_GENOME098625
GUT_GENOME068257	GUT_GENOME269197
GUT_GENOME068262	GUT_GENOME019659
GUT_GENOME068271	GUT_GENOME105272
GUT_GENOME068272	GUT_GENOME261564
GUT_GENOME068275	GUT_GENOME086861
GUT_GENOME068288	GUT_GENOME196077
GUT_GENOME068289	GUT_GENOME096067
GUT_GENOME068297	GUT_GENOME256353
GUT_GENOME068299	GUT_GENOME025676
GUT_GENOME068304	GUT_GENOME247421
GUT_GENOME068308	GUT_GENOME246739
GUT_GENOME068313	GUT_GENOME001671
GUT_GENOME068315	GUT_GENOME260650
GUT_GENOME068317	GUT_GENOME001027
GUT_GENOME068318	GUT_GENOME066662
GUT_GENOME068319	GUT_GENOME086861
GUT_GENOME068323	GUT_GENOME261564
GUT_GENOME068326	GUT_GENOME251083
GUT_GENOME068328	GUT_GENOME252462
GUT_GENOME068338	GUT_GENOME196077
GUT_GENOME068345	GUT_GENOME143712
GUT_GENOME068346	GUT_GENOME252988
GUT_GENOME068353	GUT_GENOME196077
GUT_GENOME068357	GUT_GENOME246766
GUT_GENOME068360	GUT_GENOME276542
GUT_GENOME068363	GUT_GENOME053409
GUT_GENOME068366	GUT_GENOME260650
GUT_GENOME068382	GUT_GENOME216999
GUT_GENOME068383	GUT_GENOME095965
GUT_GENOME068387	GUT_GENOME000977
GUT_GENOME068391	GUT_GENOME196077
GUT_GENOME068395	GUT_GENOME164917
GUT_GENOME068413	GUT_GENOME255630
GUT_GENOME068416	GUT_GENOME086861
GUT_GENOME068423	GUT_GENOME196077
GUT_GENOME068442	GUT_GENOME086861
GUT_GENOME068443	GUT_GENOME196077
GUT_GENOME068451	GUT_GENOME253778
GUT_GENOME068458	GUT_GENOME131689
GUT_GENOME068463	GUT_GENOME255630
GUT_GENOME068465	GUT_GENOME150720
GUT_GENOME068469	GUT_GENOME142522
GUT_GENOME068475	GUT_GENOME143197
GUT_GENOME068485	GUT_GENOME140786
GUT_GENOME068486	GUT_GENOME196077
GUT_GENOME068491	GUT_GENOME266586
GUT_GENOME068492	GUT_GENOME178917
GUT_GENOME068494	GUT_GENOME144544
GUT_GENOME068502	GUT_GENOME143505
GUT_GENOME068505	GUT_GENOME019375
GUT_GENOME068507	GUT_GENOME066545
GUT_GENOME068510	GUT_GENOME247421
GUT_GENOME068512	GUT_GENOME029635
GUT_GENOME068517	GUT_GENOME053409
GUT_GENOME068519	GUT_GENOME147678
GUT_GENOME068521	GUT_GENOME252817
GUT_GENOME068522	GUT_GENOME246739
GUT_GENOME068526	GUT_GENOME066662
GUT_GENOME068527	GUT_GENOME103847
GUT_GENOME068530	GUT_GENOME252988
GUT_GENOME068533	GUT_GENOME253778
GUT_GENOME068537	GUT_GENOME143211
GUT_GENOME068538	GUT_GENOME140786
GUT_GENOME068544	GUT_GENOME140786
GUT_GENOME068545	GUT_GENOME000838
GUT_GENOME068546	GUT_GENOME001027
GUT_GENOME068551	GUT_GENOME258044
GUT_GENOME068554	GUT_GENOME143712
GUT_GENOME068555	GUT_GENOME095955
GUT_GENOME068561	GUT_GENOME274339
GUT_GENOME068562	GUT_GENOME260650
GUT_GENOME068565	GUT_GENOME196077
GUT_GENOME068567	GUT_GENOME086861
GUT_GENOME068573	GUT_GENOME143712
GUT_GENOME068575	GUT_GENOME251083
GUT_GENOME068576	GUT_GENOME196077
GUT_GENOME068579	GUT_GENOME142522
GUT_GENOME068585	GUT_GENOME068585
GUT_GENOME068596	GUT_GENOME026702
GUT_GENOME068599	GUT_GENOME150720
GUT_GENOME068601	GUT_GENOME001777
GUT_GENOME068603	GUT_GENOME266586
GUT_GENOME068606	GUT_GENOME000977
GUT_GENOME068612	GUT_GENOME260650
GUT_GENOME068621	GUT_GENOME232915
GUT_GENOME068626	GUT_GENOME257225
GUT_GENOME068630	GUT_GENOME014725
GUT_GENOME068634	GUT_GENOME246766
GUT_GENOME068650	GUT_GENOME133613
GUT_GENOME068651	GUT_GENOME053409
GUT_GENOME068653	GUT_GENOME266586
GUT_GENOME068658	GUT_GENOME268399
GUT_GENOME068667	GUT_GENOME258044
GUT_GENOME068671	GUT_GENOME150720
GUT_GENOME068673	GUT_GENOME143712
GUT_GENOME068677	GUT_GENOME106274
GUT_GENOME068678	GUT_GENOME251083
GUT_GENOME068679	GUT_GENOME238522
GUT_GENOME068682	GUT_GENOME246766
GUT_GENOME068686	GUT_GENOME143211
GUT_GENOME068687	GUT_GENOME277106
GUT_GENOME068688	GUT_GENOME125893
GUT_GENOME068690	GUT_GENOME007990
GUT_GENOME068691	GUT_GENOME053409
GUT_GENOME068693	GUT_GENOME238522
GUT_GENOME068694	GUT_GENOME086861
GUT_GENOME068695	GUT_GENOME140786
GUT_GENOME068707	GUT_GENOME000977
GUT_GENOME068710	GUT_GENOME025676
GUT_GENOME068713	GUT_GENOME019375
GUT_GENOME068721	GUT_GENOME000977
GUT_GENOME068724	GUT_GENOME143712
GUT_GENOME068729	GUT_GENOME196077
GUT_GENOME068738	GUT_GENOME126839
GUT_GENOME068744	GUT_GENOME252881
GUT_GENOME068746	GUT_GENOME024807
GUT_GENOME068750	GUT_GENOME266586
GUT_GENOME068756	GUT_GENOME196077
GUT_GENOME068757	GUT_GENOME266586
GUT_GENOME068759	GUT_GENOME140786
GUT_GENOME068760	GUT_GENOME140340
GUT_GENOME068763	GUT_GENOME019659
GUT_GENOME068770	GUT_GENOME214106
GUT_GENOME068793	GUT_GENOME143712
GUT_GENOME068794	GUT_GENOME098625
GUT_GENOME068798	GUT_GENOME225259
GUT_GENOME068805	GUT_GENOME144544
GUT_GENOME068810	GUT_GENOME261564
GUT_GENOME068815	GUT_GENOME175792
GUT_GENOME068816	GUT_GENOME275519
GUT_GENOME068821	GUT_GENOME124703
GUT_GENOME068825	GUT_GENOME266586
GUT_GENOME068838	GUT_GENOME252881
GUT_GENOME068839	GUT_GENOME024527
GUT_GENOME068858	GUT_GENOME140786
GUT_GENOME068890	GUT_GENOME143131
GUT_GENOME068893	GUT_GENOME143712
GUT_GENOME068898	GUT_GENOME129224
GUT_GENOME068910	GUT_GENOME266586
GUT_GENOME068912	GUT_GENOME024807
GUT_GENOME068915	GUT_GENOME001777
GUT_GENOME068945	GUT_GENOME143357
GUT_GENOME068947	GUT_GENOME158140
GUT_GENOME068952	GUT_GENOME266586
GUT_GENOME068969	GUT_GENOME025676
GUT_GENOME068978	GUT_GENOME208942
GUT_GENOME068979	GUT_GENOME251924
GUT_GENOME068983	GUT_GENOME117056
GUT_GENOME068986	GUT_GENOME256258
GUT_GENOME068996	GUT_GENOME116311
GUT_GENOME069002	GUT_GENOME260844
GUT_GENOME069010	GUT_GENOME150720
GUT_GENOME069021	GUT_GENOME196077
GUT_GENOME069022	GUT_GENOME126719
GUT_GENOME069031	GUT_GENOME266586
GUT_GENOME069032	GUT_GENOME001635
GUT_GENOME069041	GUT_GENOME148897
GUT_GENOME069045	GUT_GENOME095752
GUT_GENOME069047	GUT_GENOME133613
GUT_GENOME069060	GUT_GENOME233517
GUT_GENOME069063	GUT_GENOME150720
GUT_GENOME069067	GUT_GENOME017427
GUT_GENOME069068	GUT_GENOME086528
GUT_GENOME069076	GUT_GENOME086528
GUT_GENOME069104	GUT_GENOME069104
GUT_GENOME069117	GUT_GENOME014819
GUT_GENOME069120	GUT_GENOME127003
GUT_GENOME069128	GUT_GENOME112856
GUT_GENOME069130	GUT_GENOME086528
GUT_GENOME069136	GUT_GENOME144544
GUT_GENOME069137	GUT_GENOME028802
GUT_GENOME069138	GUT_GENOME246766
GUT_GENOME069139	GUT_GENOME126655
GUT_GENOME069150	GUT_GENOME196077
GUT_GENOME069166	GUT_GENOME239662
GUT_GENOME069169	GUT_GENOME020741
GUT_GENOME069174	GUT_GENOME233517
GUT_GENOME069179	GUT_GENOME149952
GUT_GENOME069181	GUT_GENOME196077
GUT_GENOME069187	GUT_GENOME196077
GUT_GENOME069191	GUT_GENOME233517
GUT_GENOME069223	GUT_GENOME112856
GUT_GENOME069232	GUT_GENOME143211
GUT_GENOME069234	GUT_GENOME214106
GUT_GENOME069235	GUT_GENOME196077
GUT_GENOME069237	GUT_GENOME000659
GUT_GENOME069241	GUT_GENOME000967
GUT_GENOME069243	GUT_GENOME017427
GUT_GENOME069244	GUT_GENOME239799
GUT_GENOME069246	GUT_GENOME238522
GUT_GENOME069247	GUT_GENOME140786
GUT_GENOME069254	GUT_GENOME143505
GUT_GENOME069259	GUT_GENOME017427
GUT_GENOME069265	GUT_GENOME214106
GUT_GENOME069269	GUT_GENOME233517
GUT_GENOME069282	GUT_GENOME266586
GUT_GENOME069304	GUT_GENOME001027
GUT_GENOME069309	GUT_GENOME012681
GUT_GENOME069311	GUT_GENOME126655
GUT_GENOME069312	GUT_GENOME029635
GUT_GENOME069315	GUT_GENOME143131
GUT_GENOME069328	GUT_GENOME246766
GUT_GENOME069337	GUT_GENOME143712
GUT_GENOME069345	GUT_GENOME143505
GUT_GENOME069362	GUT_GENOME148897
GUT_GENOME069364	GUT_GENOME271908
GUT_GENOME069368	GUT_GENOME266586
GUT_GENOME069370	GUT_GENOME086528
GUT_GENOME069373	GUT_GENOME025761
GUT_GENOME069374	GUT_GENOME044331
GUT_GENOME069379	GUT_GENOME126655
GUT_GENOME069384	GUT_GENOME196077
GUT_GENOME069386	GUT_GENOME274339
GUT_GENOME069394	GUT_GENOME095994
GUT_GENOME069403	GUT_GENOME196077
GUT_GENOME069408	GUT_GENOME148897
GUT_GENOME069411	GUT_GENOME149952
GUT_GENOME069419	GUT_GENOME268399
GUT_GENOME069422	GUT_GENOME085241
GUT_GENOME069427	GUT_GENOME196077
GUT_GENOME069441	GUT_GENOME070298
GUT_GENOME069450	GUT_GENOME147678
GUT_GENOME069452	GUT_GENOME143131
GUT_GENOME069479	GUT_GENOME256258
GUT_GENOME069481	GUT_GENOME233517
GUT_GENOME069487	GUT_GENOME246739
GUT_GENOME069492	GUT_GENOME107760
GUT_GENOME069495	GUT_GENOME101580
GUT_GENOME069497	GUT_GENOME143505
GUT_GENOME069498	GUT_GENOME280550
GUT_GENOME069499	GUT_GENOME086528
GUT_GENOME069500	GUT_GENOME148897
GUT_GENOME069503	GUT_GENOME149952
GUT_GENOME069528	GUT_GENOME026187
GUT_GENOME069532	GUT_GENOME234840
GUT_GENOME069557	GUT_GENOME108231
GUT_GENOME069570	GUT_GENOME079077
GUT_GENOME069588	GUT_GENOME028802
GUT_GENOME069597	GUT_GENOME261446
GUT_GENOME069598	GUT_GENOME172369
GUT_GENOME069617	GUT_GENOME196077
GUT_GENOME069618	GUT_GENOME143131
GUT_GENOME069622	GUT_GENOME041878
GUT_GENOME069624	GUT_GENOME281389
GUT_GENOME069633	GUT_GENOME140245
GUT_GENOME069649	GUT_GENOME017427
GUT_GENOME069656	GUT_GENOME086861
GUT_GENOME069660	GUT_GENOME196077
GUT_GENOME069672	GUT_GENOME098625
GUT_GENOME069679	GUT_GENOME000049
GUT_GENOME069686	GUT_GENOME140251
GUT_GENOME069695	GUT_GENOME266586
GUT_GENOME069703	GUT_GENOME124742
GUT_GENOME069706	GUT_GENOME025676
GUT_GENOME069707	GUT_GENOME225259
GUT_GENOME069708	GUT_GENOME112856
GUT_GENOME069715	GUT_GENOME012681
GUT_GENOME069722	GUT_GENOME143131
GUT_GENOME069723	GUT_GENOME001672
GUT_GENOME069724	GUT_GENOME017427
GUT_GENOME069725	GUT_GENOME124742
GUT_GENOME069726	GUT_GENOME101580
GUT_GENOME069729	GUT_GENOME025676
GUT_GENOME069732	GUT_GENOME117056
GUT_GENOME069736	GUT_GENOME196077
GUT_GENOME069738	GUT_GENOME187301
GUT_GENOME069741	GUT_GENOME143131
GUT_GENOME069746	GUT_GENOME140251
GUT_GENOME069755	GUT_GENOME069755
GUT_GENOME069759	GUT_GENOME112856
GUT_GENOME069761	GUT_GENOME148897
GUT_GENOME069768	GUT_GENOME266586
GUT_GENOME069772	GUT_GENOME125893
GUT_GENOME069774	GUT_GENOME140786
GUT_GENOME069777	GUT_GENOME196077
GUT_GENOME069783	GUT_GENOME246739
GUT_GENOME069788	GUT_GENOME112856
GUT_GENOME069799	GUT_GENOME000977
GUT_GENOME069814	GUT_GENOME196077
GUT_GENOME069818	GUT_GENOME080309
GUT_GENOME069819	GUT_GENOME143131
GUT_GENOME069822	GUT_GENOME112856
GUT_GENOME069826	GUT_GENOME196077
GUT_GENOME069841	GUT_GENOME275519
GUT_GENOME069848	GUT_GENOME133613
GUT_GENOME069849	GUT_GENOME196077
GUT_GENOME069875	GUT_GENOME265887
GUT_GENOME069877	GUT_GENOME205574
GUT_GENOME069891	GUT_GENOME238522
GUT_GENOME069892	GUT_GENOME143131
GUT_GENOME069905	GUT_GENOME148897
GUT_GENOME069909	GUT_GENOME148897
GUT_GENOME069910	GUT_GENOME144544
GUT_GENOME069912	GUT_GENOME112856
GUT_GENOME069915	GUT_GENOME001734
GUT_GENOME069917	GUT_GENOME044331
GUT_GENOME069919	GUT_GENOME267425
GUT_GENOME069924	GUT_GENOME142522
GUT_GENOME069930	GUT_GENOME025676
GUT_GENOME069932	GUT_GENOME196077
GUT_GENOME069942	GUT_GENOME017427
GUT_GENOME069945	GUT_GENOME001734
GUT_GENOME069948	GUT_GENOME149952
GUT_GENOME069950	GUT_GENOME143712
GUT_GENOME069951	GUT_GENOME261564
GUT_GENOME069957	GUT_GENOME143232
GUT_GENOME069964	GUT_GENOME086528
GUT_GENOME069975	GUT_GENOME196077
GUT_GENOME069983	GUT_GENOME025676
GUT_GENOME069985	GUT_GENOME124703
GUT_GENOME069986	GUT_GENOME001734
GUT_GENOME070000	GUT_GENOME232896
GUT_GENOME070008	GUT_GENOME258268
GUT_GENOME070015	GUT_GENOME000109
GUT_GENOME070019	GUT_GENOME246739
GUT_GENOME070020	GUT_GENOME133613
GUT_GENOME070023	GUT_GENOME084610
GUT_GENOME070024	GUT_GENOME001751
GUT_GENOME070029	GUT_GENOME095955
GUT_GENOME070041	GUT_GENOME233517
GUT_GENOME070042	GUT_GENOME095967
GUT_GENOME070046	GUT_GENOME252817
GUT_GENOME070060	GUT_GENOME143131
GUT_GENOME070086	GUT_GENOME233517
GUT_GENOME070089	GUT_GENOME253778
GUT_GENOME070098	GUT_GENOME196077
GUT_GENOME070100	GUT_GENOME009762
GUT_GENOME070102	GUT_GENOME266586
GUT_GENOME070108	GUT_GENOME025676
GUT_GENOME070120	GUT_GENOME266586
GUT_GENOME070124	GUT_GENOME143131
GUT_GENOME070137	GUT_GENOME075103
GUT_GENOME070151	GUT_GENOME144544
GUT_GENOME070153	GUT_GENOME246739
GUT_GENOME070155	GUT_GENOME096538
GUT_GENOME070156	GUT_GENOME101580
GUT_GENOME070159	GUT_GENOME143131
GUT_GENOME070160	GUT_GENOME195227
GUT_GENOME070162	GUT_GENOME001423
GUT_GENOME070176	GUT_GENOME001910
GUT_GENOME070178	GUT_GENOME233517
GUT_GENOME070187	GUT_GENOME124742
GUT_GENOME070190	GUT_GENOME246739
GUT_GENOME070193	GUT_GENOME143712
GUT_GENOME070195	GUT_GENOME140251
GUT_GENOME070207	GUT_GENOME196077
GUT_GENOME070208	GUT_GENOME268399
GUT_GENOME070223	GUT_GENOME001488
GUT_GENOME070224	GUT_GENOME284580
GUT_GENOME070227	GUT_GENOME239799
GUT_GENOME070230	GUT_GENOME009762
GUT_GENOME070232	GUT_GENOME143505
GUT_GENOME070240	GUT_GENOME001578
GUT_GENOME070245	GUT_GENOME232472
GUT_GENOME070250	GUT_GENOME150720
GUT_GENOME070268	GUT_GENOME140786
GUT_GENOME070269	GUT_GENOME025676
GUT_GENOME070277	GUT_GENOME147854
GUT_GENOME070280	GUT_GENOME196077
GUT_GENOME070284	GUT_GENOME192801
GUT_GENOME070287	GUT_GENOME252817
GUT_GENOME070296	GUT_GENOME143131
GUT_GENOME070297	GUT_GENOME125893
GUT_GENOME070298	GUT_GENOME070298
GUT_GENOME070306	GUT_GENOME143712
GUT_GENOME070315	GUT_GENOME261564
GUT_GENOME070317	GUT_GENOME001777
GUT_GENOME070318	GUT_GENOME239799
GUT_GENOME070324	GUT_GENOME246739
GUT_GENOME070327	GUT_GENOME150720
GUT_GENOME070330	GUT_GENOME143712
GUT_GENOME070331	GUT_GENOME103847
GUT_GENOME070341	GUT_GENOME070341
GUT_GENOME070350	GUT_GENOME143131
GUT_GENOME070353	GUT_GENOME017944
GUT_GENOME070358	GUT_GENOME286345
GUT_GENOME070361	GUT_GENOME025676
GUT_GENOME070362	GUT_GENOME001575
GUT_GENOME070363	GUT_GENOME044331
GUT_GENOME070366	GUT_GENOME000109
GUT_GENOME070375	GUT_GENOME260844
GUT_GENOME070377	GUT_GENOME093890
GUT_GENOME070394	GUT_GENOME232378
GUT_GENOME070397	GUT_GENOME256714
GUT_GENOME070400	GUT_GENOME098625
GUT_GENOME070404	GUT_GENOME053409
GUT_GENOME070409	GUT_GENOME133613
GUT_GENOME070418	GUT_GENOME196077
GUT_GENOME070425	GUT_GENOME246766
GUT_GENOME070433	GUT_GENOME001672
GUT_GENOME070438	GUT_GENOME143712
GUT_GENOME070447	GUT_GENOME053409
GUT_GENOME070453	GUT_GENOME025676
GUT_GENOME070456	GUT_GENOME274158
GUT_GENOME070462	GUT_GENOME118160
GUT_GENOME070475	GUT_GENOME128888
GUT_GENOME070478	GUT_GENOME070478
GUT_GENOME070480	GUT_GENOME107760
GUT_GENOME070485	GUT_GENOME070485
GUT_GENOME070486	GUT_GENOME070486
GUT_GENOME070487	GUT_GENOME096067
GUT_GENOME070490	GUT_GENOME017427
GUT_GENOME070492	GUT_GENOME143131
GUT_GENOME070494	GUT_GENOME149952
GUT_GENOME070495	GUT_GENOME143484
GUT_GENOME070504	GUT_GENOME001734
GUT_GENOME070511	GUT_GENOME143505
GUT_GENOME070516	GUT_GENOME246766
GUT_GENOME070547	GUT_GENOME196077
GUT_GENOME070548	GUT_GENOME095993
GUT_GENOME070552	GUT_GENOME070298
GUT_GENOME070560	GUT_GENOME233517
GUT_GENOME070564	GUT_GENOME242903
GUT_GENOME070570	GUT_GENOME143505
GUT_GENOME070575	GUT_GENOME148897
GUT_GENOME070576	GUT_GENOME088644
GUT_GENOME070578	GUT_GENOME266163
GUT_GENOME070586	GUT_GENOME260844
GUT_GENOME070597	GUT_GENOME020741
GUT_GENOME070606	GUT_GENOME143131
GUT_GENOME070608	GUT_GENOME143211
GUT_GENOME070615	GUT_GENOME196077
GUT_GENOME070617	GUT_GENOME147678
GUT_GENOME070629	GUT_GENOME070298
GUT_GENOME070630	GUT_GENOME246739
GUT_GENOME070648	GUT_GENOME000838
GUT_GENOME070658	GUT_GENOME196077
GUT_GENOME070670	GUT_GENOME266586
GUT_GENOME070671	GUT_GENOME196077
GUT_GENOME070672	GUT_GENOME143131
GUT_GENOME070693	GUT_GENOME250982
GUT_GENOME070699	GUT_GENOME012681
GUT_GENOME070700	GUT_GENOME022392
GUT_GENOME070712	GUT_GENOME053409
GUT_GENOME070722	GUT_GENOME140786
GUT_GENOME070737	GUT_GENOME260844
GUT_GENOME070751	GUT_GENOME148897
GUT_GENOME070755	GUT_GENOME239799
GUT_GENOME070763	GUT_GENOME143131
GUT_GENOME070766	GUT_GENOME266586
GUT_GENOME070778	GUT_GENOME143712
GUT_GENOME070782	GUT_GENOME196077
GUT_GENOME070784	GUT_GENOME283914
GUT_GENOME070786	GUT_GENOME281389
GUT_GENOME070787	GUT_GENOME275519
GUT_GENOME070808	GUT_GENOME233517
GUT_GENOME070811	GUT_GENOME239662
GUT_GENOME070817	GUT_GENOME000623
GUT_GENOME070820	GUT_GENOME025676
GUT_GENOME070825	GUT_GENOME019375
GUT_GENOME070830	GUT_GENOME239799
GUT_GENOME070831	GUT_GENOME086861
GUT_GENOME070834	GUT_GENOME098625
GUT_GENOME070837	GUT_GENOME196077
GUT_GENOME070850	GUT_GENOME238812
GUT_GENOME070858	GUT_GENOME143131
GUT_GENOME070868	GUT_GENOME115165
GUT_GENOME070872	GUT_GENOME117056
GUT_GENOME070874	GUT_GENOME112856
GUT_GENOME070876	GUT_GENOME026702
GUT_GENOME070887	GUT_GENOME260844
GUT_GENOME070899	GUT_GENOME265007
GUT_GENOME070908	GUT_GENOME261564
GUT_GENOME070910	GUT_GENOME205574
GUT_GENOME070912	GUT_GENOME105828
GUT_GENOME070914	GUT_GENOME023769
GUT_GENOME070917	GUT_GENOME148897
GUT_GENOME070921	GUT_GENOME196077
GUT_GENOME070925	GUT_GENOME112419
GUT_GENOME070936	GUT_GENOME012681
GUT_GENOME070939	GUT_GENOME000109
GUT_GENOME070944	GUT_GENOME025761
GUT_GENOME070950	GUT_GENOME143505
GUT_GENOME070954	GUT_GENOME196077
GUT_GENOME070957	GUT_GENOME001734
GUT_GENOME070960	GUT_GENOME025676
GUT_GENOME070980	GUT_GENOME209360
GUT_GENOME070993	GUT_GENOME143211
GUT_GENOME071003	GUT_GENOME000448
GUT_GENOME071019	GUT_GENOME095967
GUT_GENOME071021	GUT_GENOME143505
GUT_GENOME071028	GUT_GENOME143131
GUT_GENOME071034	GUT_GENOME204901
GUT_GENOME071038	GUT_GENOME112856
GUT_GENOME071039	GUT_GENOME023769
GUT_GENOME071046	GUT_GENOME196077
GUT_GENOME071059	GUT_GENOME150720
GUT_GENOME071061	GUT_GENOME001734
GUT_GENOME071074	GUT_GENOME143505
GUT_GENOME071080	GUT_GENOME086861
GUT_GENOME071084	GUT_GENOME251924
GUT_GENOME071085	GUT_GENOME143211
