PRJEB31298.ERR3199593.31.fa,8_1B
PRJEB31298.ERR3199594.14.fa,8_1B
PRJEB31298.ERR3199595.42.fa,8_1B
PRJEB31298.ERR3199596.41.fa,8_1B
PRJEB31298.ERR3199597.7.fa,8_1B
PRJEB31298.ERR3199599.40.fa,8_1B
PRJEB31298.ERR3199602.21.fa,8_1B
PRJEB31298.ERR3199603.5.fa,8_1B
PRJEB31298.ERR3199604.74.fa,8_1B
PRJEB31298.ERR3199606.22.fa,8_1B
PRJEB31298.ERR3199607.55.fa,8_1B
PRJEB31298.ERR3199608.81.fa,8_1B
PRJEB31298.ERR3199609.24.fa,8_1B
PRJEB31298.ERR3199612.23.fa,8_1B
PRJEB31298.ERR3199613.68.fa,8_1B
PRJEB31298.ERR3199614.40.fa,8_1B
PRJEB31298.ERR3199615.6.fa,8_1B
PRJEB31298.ERR3199616.11.fa,8_1B
PRJEB31298.ERR3199618.25.fa,8_1B
PRJEB31298.ERR3199619.74.fa,8_1B
PRJEB31298.ERR3199621.71.fa,8_1B
PRJEB31298.ERR3199624.68.fa,8_1B
PRJEB31298.ERR3199625.31.fa,8_1B
PRJEB31298.ERR3199626.58.fa,8_1B
PRJEB31298.ERR3199627.3.fa,8_1B
PRJEB31298.ERR3199630.62.fa,8_1B
PRJEB31298.ERR3199631.78.fa,8_1B
PRJEB31298.ERR3199632.49.fa,8_1B
PRJEB31298.ERR3199634.19.fa,8_1B
PRJEB31298.ERR3199635.71.fa,8_1B
PRJEB31298.ERR3199640.63.fa,8_1B
PRJEB31298.ERR3199641.44.fa,8_1B
PRJEB31298.ERR3199642.68.fa,8_1B
PRJEB31298.ERR3199643.34.fa,8_1B
PRJEB31298.ERR3199645.58.fa,8_1B
PRJEB31298.ERR3199649.58.fa,8_1B
PRJEB31298.ERR3199650.20.fa,8_1B
PRJEB31298.ERR3199651.56.fa,8_1B
PRJEB31298.ERR3199652.28.fa,8_1B
PRJEB31298.ERR3199653.73.fa,8_1B
PRJEB31298.ERR3199654.25.fa,8_1B
PRJEB31298.ERR3199658.7.fa,8_1B
PRJEB31298.ERR3199659.69.fa,8_1B
PRJEB31298.ERR3199662.13.fa,8_1B
PRJEB31298.ERR3199663.32.fa,8_1B
PRJEB31298.ERR3199666.27.fa,8_1B
PRJEB31298.ERR3199668.2.fa,8_1B
PRJEB31298.ERR3199670.30.fa,8_1B
PRJEB31298.ERR3199672.11.fa,8_1B
PRJEB31298.ERR3199673.73.fa,8_1B
PRJEB31298.ERR3199674.18.fa,8_1B
PRJEB31298.ERR3199675.13.fa,8_1B
PRJEB31298.ERR3199676.23.fa,8_1B
PRJEB31298.ERR3199677.5.fa,8_1B
PRJEB31298.ERR3199678.31.fa,8_1B
PRJEB31298.ERR3199679.34.fa,8_1B
PRJEB31298.ERR3199680.67.fa,8_1B
PRJEB31298.ERR3199681.10.fa,8_1B
PRJEB31298.ERR3199683.71.fa,8_1B
PRJEB31298.ERR3199685.29.fa,8_1B
PRJEB31298.ERR3199686.44.fa,8_1B
PRJEB31298.ERR3199687.76.fa,8_1B
PRJEB31298.ERR3199689.48.fa,8_1B
PRJEB31298.ERR3199693.52.fa,8_1B
PRJEB31298.ERR3199694.74.fa,8_1B
PRJEB31298.ERR3199696.28.fa,8_1B
PRJEB31298.ERR3199697.13.fa,8_1B
PRJEB32890.ERR3357525.4.fa,8_1B
PRJEB32890.ERR3357526.4.fa,8_1B
PRJEB32890.ERR3357529.1.fa,8_1B
PRJEB32890.ERR3357551.10.fa,8_1B
PRJEB32890.ERR3357552.18.fa,8_1B
PRJEB32890.ERR3357555.3.fa,8_1B
PRJEB32890.ERR3357556.30.fa,8_1B
PRJEB32890.ERR3357562.4.fa,8_1B
PRJEB32890.ERR3357563.8.fa,8_1B
PRJEB7759.ERR675668.58.fa,8_1B
PRJEB7759.ERR675669.14.fa,8_1B
PRJEB7759.ERR675681.1.fa,8_1B
PRJEB7759.ERR675684.49.fa,8_1B
PRJEB7759.ERR675685.20.fa,8_1B
PRJEB7759.ERR675687.51.fa,8_1B
PRJEB9443.ERR899270.19.fa,8_1B
PRJEB9443.ERR899280.56.fa,8_1B
PRJEB9443.ERR899293.27.fa,8_1B
PRJNA293255.SRR2174317.27.fa,8_1B
PRJNA386849.SRR5574481.28.fa,8_1B
PRJNA386849.SRR5574503.8.fa,8_1B
PRJNA386849.SRR5574504.6.fa,8_1B
PRJNA386849.SRR5574505.32.fa,8_1B
PRJNA386849.SRR5574506.28.fa,8_1B
PRJNA386849.SRR5574507.29.fa,8_1B
PRJNA386849.SRR5574508.1.fa,8_1B
PRJNA386849.SRR5574509.14.fa,8_1B
PRJNA386849.SRR5574510.13.fa,8_1B
PRJNA386849.SRR5574511.16.fa,8_1B
PRJNA386849.SRR5574512.32.fa,8_1B
PRJNA386849.SRR5574513.1.fa,8_1B
PRJNA386849.SRR5574514.15.fa,8_1B
PRJNA386849.SRR5574516.3.fa,8_1B
PRJNA386849.SRR5574517.3.fa,8_1B
PRJNA386849.SRR5574518.28.fa,8_1B
PRJNA386849.SRR5574519.13.fa,8_1B
PRJNA386849.SRR5574520.5.fa,8_1B
PRJNA386849.SRR5574521.16.fa,8_1B
PRJNA427099.SRR6440127.40.fa,8_1B
PRJNA427099.SRR6440129.33.fa,8_1B
PRJNA438024.SRR6945379.13.fa,8_1B
PRJNA438024.SRR6945381.10.fa,8_1B
PRJNA438024.SRR6945388.8.fa,8_1B
PRJNA480387.SRR7691145.12.fa,8_1B
PRJNA480387.SRR7691151.4.fa,8_1B
PRJNA480387.SRR7691152.11.fa,8_1B
PRJNA480387.SRR7691157.24.fa,8_1B
PRJNA480387.SRR7691158.23.fa,8_1B
PRJNA480387.SRR7691159.19.fa,8_1B
PRJNA480387.SRR7691163.11.fa,8_1B
PRJNA480387.SRR7691164.24.fa,8_1B
PRJNA480387.SRR7691166.17.fa,8_1B
PRJNA480387.SRR7691169.29.fa,8_1B
PRJNA480387.SRR7691171.10.fa,8_1B
PRJNA481409.SRR7533631.10.fa,8_1B
PRJNA481409.SRR7533633.20.fa,8_1B
PRJNA481409.SRR7533634.27.fa,8_1B
PRJNA481409.SRR7533637.33.fa,8_1B
PRJNA481409.SRR7533638.7.fa,8_1B
PRJNA481409.SRR7533641.41.fa,8_1B
PRJNA481409.SRR7533643.43.fa,8_1B
PRJNA505359.SRR8244674.49.fa,8_1B
PRJNA505359.SRR8244675.51.fa,8_1B
PRJNA505359.SRR8244679.11.fa,8_1B
PRJNA505359.SRR8244680.15.fa,8_1B
PRJNA505359.SRR8244681.54.fa,8_1B
PRJNA505359.SRR8244685.16.fa,8_1B
PRJNA505359.SRR8244690.8.fa,8_1B
PRJNA505359.SRR8244694.16.fa,8_1B
PRJNA505359.SRR8244698.12.fa,8_1B
PRJNA505359.SRR8244703.36.fa,8_1B
PRJNA505359.SRR8244704.1.fa,8_1B
PRJNA505359.SRR8244706.23.fa,8_1B
PRJNA505359.SRR8244707.16.fa,8_1B
PRJNA505359.SRR8244709.22.fa,8_1B
PRJNA505359.SRR8244711.42.fa,8_1B
PRJNA505359.SRR8244718.1.fa,8_1B
PRJNA505359.SRR8244722.31.fa,8_1B
PRJNA544874.SRR9677890.8.fa,8_1B
PRJNA544874.SRR9678011.1.fa,8_1B
PRJNA586865.SRR10380305.22.fa,8_1B
PRJNA586865.SRR10380307.40.fa,8_1B
PRJEB32890.ERR3357529.14.fa,9_1B
PRJEB32890.ERR3357538.13.fa,9_1B
PRJNA375354.SRR5580762.7.fa,9_1B
PRJNA375354.SRR5580763.56.fa,9_1B
PRJNA397664.SRR5925326.1.fa,9_1B
PRJNA397664.SRR5925327.17.fa,9_1B
PRJNA397664.SRR5925348.9.fa,9_1B
PRJNA397664.SRR5925350.7.fa,9_1B
PRJNA397664.SRR5925361.10.fa,9_1B
PRJNA397664.SRR5925362.26.fa,9_1B
PRJNA438024.SRR6945379.7.fa,9_1B
PRJNA438024.SRR6945381.22.fa,9_1B
PRJNA438024.SRR6945416.2.fa,9_1B
PRJNA481409.SRR7533631.1.fa,9_1B
PRJNA481409.SRR7533633.34.fa,9_1B
PRJNA481409.SRR7533637.14.fa,9_1B
PRJNA481409.SRR7533642.90.fa,9_1B
PRJNA544874.SRR9677949.4.fa,9_1B
PRJNA544874.SRR9678010.7.fa,9_1B
PRJNA341282.SRR4116678.14.fa,10_0B
PRJEB22007.ERR2059933.40.fa,11_1B
PRJEB22007.ERR2059938.24.fa,11_1B
PRJEB22007.ERR2059950.6.fa,11_1B
PRJNA565171.SRR10103341.2.fa,11_1B
PRJNA565559.SRR10120756.13.fa,12_1B
PRJNA565559.SRR10120757.13.fa,12_1B
PRJNA565559.SRR10120758.9.fa,12_1B
PRJNA565559.SRR10120760.2.fa,12_1B
PRJNA565559.SRR10120761.21.fa,12_1B
PRJNA565559.SRR10120762.18.fa,12_1B
PRJNA565559.SRR10120763.8.fa,12_1B
PRJNA565559.SRR10120764.1.fa,12_1B
PRJNA565559.SRR10120765.9.fa,12_1B
PRJNA390686.SRR6032582.17.fa,13_1B
PRJNA390686.SRR6032584.1.fa,13_1B
PRJEB32890.ERR3357619.9.fa,14_1B
PRJEB32890.ERR3357622.23.fa,14_1B
PRJEB32890.ERR3357629.18.fa,14_1B
PRJEB32890.ERR3357639.5.fa,14_1B
PRJEB32890.ERR3357642.4.fa,14_1B
PRJEB32890.ERR3357572.1.fa,15_1B
PRJEB32890.ERR3357573.31.fa,15_1B
PRJEB32890.ERR3357574.13.fa,15_1B
PRJEB32890.ERR3357575.12.fa,15_1B
PRJNA481409.SRR7533641.36.fa,16_1B
PRJNA565171.SRR10103342.15.fa,16_1B
PRJEB33889.ERR3473656.8.fa,17_1B
PRJEB33889.ERR3473658.6.fa,17_1B
PRJEB33889.ERR3473659.34.fa,17_1B
PRJEB33889.ERR3473660.44.fa,17_1B
PRJEB22710.ERR2497911.16.fa,18_1B
PRJEB22710.ERR2497912.5.fa,18_1B
PRJEB32890.ERR3357615.29.fa,18_1B
PRJEB32890.ERR3357627.41.fa,18_1B
PRJEB32890.ERR3357629.15.fa,18_1B
PRJEB7759.ERR675670.15.fa,18_1B
PRJEB7759.ERR675675.19.fa,18_1B
PRJEB7759.ERR675677.13.fa,18_1B
PRJEB7759.ERR675678.33.fa,18_1B
PRJEB7759.ERR675682.21.fa,18_1B
PRJEB7759.ERR675683.39.fa,18_1B
PRJEB7759.ERR675686.19.fa,18_1B
PRJEB9443.ERR899270.64.fa,18_1B
PRJEB9443.ERR899278.74.fa,18_1B
PRJEB9443.ERR899280.53.fa,18_1B
PRJEB9443.ERR899284.3.fa,18_1B
PRJEB9443.ERR899292.28.fa,18_1B
PRJEB9443.ERR899293.47.fa,18_1B
PRJNA266910.SRR1648444.76.fa,18_1B
PRJNA269084.SRR1703493.45.fa,18_1B
PRJNA293015.SRR2167614.22.fa,18_1B
PRJNA293015.SRR2167616.9.fa,18_1B
PRJNA341282.SRR4116659.36.fa,18_1B
PRJNA341282.SRR4116674.43.fa,18_1B
PRJNA341282.SRR4116677.26.fa,18_1B
PRJNA375354.SRR5580762.58.fa,18_1B
PRJNA386849.SRR5574503.31.fa,18_1B
PRJNA386849.SRR5574504.17.fa,18_1B
PRJNA386849.SRR5574506.23.fa,18_1B
PRJNA386849.SRR5574509.9.fa,18_1B
PRJNA386849.SRR5574510.6.fa,18_1B
PRJNA386849.SRR5574511.11.fa,18_1B
PRJNA386849.SRR5574512.10.fa,18_1B
PRJNA386849.SRR5574514.21.fa,18_1B
PRJNA397664.SRR5925359.7.fa,18_1B
PRJNA481409.SRR7533641.25.fa,18_1B
PRJNA481409.SRR7533642.34.fa,18_1B
PRJNA481409.SRR7533643.5.fa,18_1B
PRJNA481409.SRR7533644.10.fa,18_1B
PRJNA495072.SRR7981748.32.fa,18_1B
PRJNA495072.SRR7981749.25.fa,18_1B
PRJNA495072.SRR7981750.24.fa,18_1B
PRJNA495072.SRR7981754.20.fa,18_1B
PRJNA495072.SRR7981755.3.fa,18_1B
PRJNA533038.SRR8909026.15.fa,18_1B
PRJNA533038.SRR8909027.15.fa,18_1B
PRJNA533038.SRR8909036.16.fa,18_1B
PRJNA533038.SRR8909037.1.fa,18_1B
PRJNA533038.SRR8909038.4.fa,18_1B
PRJNA533038.SRR8909078.23.fa,18_1B
PRJNA533038.SRR8909080.8.fa,18_1B
PRJNA544874.SRR9677892.14.fa,18_1B
PRJNA544874.SRR9677946.5.fa,18_1B
PRJNA544874.SRR9677967.5.fa,18_1B
PRJNA544874.SRR9677968.10.fa,18_1B
PRJNA544874.SRR9677969.2.fa,18_1B
PRJNA544874.SRR9677978.3.fa,18_1B
PRJEB32890.ERR3357593.1.fa,19_1B
PRJNA533038.SRR8909026.24.fa,19_1B
PRJNA533038.SRR8909036.8.fa,19_1B
PRJNA533038.SRR8909037.43.fa,19_1B
PRJNA533038.SRR8909046.17.fa,19_1B
PRJNA533038.SRR8909055.13.fa,19_1B
PRJNA533038.SRR8909058.8.fa,19_1B
PRJNA611709.SRR11284171.7.fa,19_1B
PRJNA611709.SRR11284182.24.fa,19_1B
PRJNA611709.SRR11284204.53.fa,19_1B
PRJEB22710.ERR2136550.10.fa,20_1B
PRJEB22710.ERR2136553.10.fa,20_1B
PRJEB22710.ERR2136555.21.fa,20_1B
PRJEB22710.ERR2136562.14.fa,20_1B
PRJEB22710.ERR2136563.23.fa,20_1B
PRJEB22710.ERR2136565.4.fa,20_1B
PRJEB22710.ERR2497911.4.fa,20_1B
PRJEB22710.ERR2497913.10.fa,20_1B
PRJEB22710.ERR2497916.15.fa,20_1B
PRJEB26585.ERR2560675.5.fa,20_1B
PRJEB26585.ERR2560676.7.fa,20_1B
PRJEB26585.ERR2560677.1.fa,20_1B
PRJNA293015.SRR2167614.13.fa,20_1B
PRJNA293015.SRR2167616.25.fa,20_1B
PRJNA293255.SRR2174313.3.fa,20_1B
PRJNA293255.SRR2174314.26.fa,20_1B
PRJNA293255.SRR2174317.14.fa,20_1B
PRJNA375354.SRR5580762.84.fa,20_1B
PRJNA375354.SRR5580763.47.fa,20_1B
PRJNA386849.SRR5574504.24.fa,20_1B
PRJNA386849.SRR5574505.29.fa,20_1B
PRJNA386849.SRR5574506.14.fa,20_1B
PRJNA386849.SRR5574507.33.fa,20_1B
PRJNA386849.SRR5574508.18.fa,20_1B
PRJNA386849.SRR5574509.33.fa,20_1B
PRJNA386849.SRR5574510.2.fa,20_1B
PRJNA386849.SRR5574511.24.fa,20_1B
PRJNA386849.SRR5574512.12.fa,20_1B
PRJNA386849.SRR5574514.28.fa,20_1B
PRJNA386849.SRR5574518.27.fa,20_1B
PRJNA386849.SRR5574519.5.fa,20_1B
PRJNA386849.SRR5574520.9.fa,20_1B
PRJNA386849.SRR5574521.25.fa,20_1B
PRJNA481409.SRR7533633.28.fa,20_1B
PRJNA481409.SRR7533636.30.fa,20_1B
PRJNA481409.SRR7533637.4.fa,20_1B
PRJNA481409.SRR7533638.27.fa,20_1B
PRJNA481409.SRR7533639.29.fa,20_1B
PRJNA481409.SRR7533642.16.fa,20_1B
PRJNA481409.SRR7533643.48.fa,20_1B
PRJNA481409.SRR7533644.11.fa,20_1B
PRJNA533038.SRR8909073.19.fa,20_1B
PRJNA533038.SRR8909078.16.fa,20_1B
PRJNA533038.SRR8909080.10.fa,20_1B
PRJNA533038.SRR8909081.8.fa,20_1B
PRJNA533038.SRR8909083.6.fa,20_1B
PRJNA544874.SRR9677890.9.fa,20_1B
PRJNA544874.SRR9677892.10.fa,20_1B
PRJNA544874.SRR9677894.11.fa,20_1B
PRJNA544874.SRR9677895.6.fa,20_1B
PRJNA544874.SRR9677897.7.fa,20_1B
PRJNA544874.SRR9677914.2.fa,20_1B
PRJNA544874.SRR9677915.6.fa,20_1B
PRJNA544874.SRR9677916.5.fa,20_1B
PRJNA544874.SRR9677920.6.fa,20_1B
PRJNA544874.SRR9677925.9.fa,20_1B
PRJNA544874.SRR9677926.4.fa,20_1B
PRJNA544874.SRR9677934.5.fa,20_1B
PRJNA544874.SRR9677936.6.fa,20_1B
PRJNA544874.SRR9677937.4.fa,20_1B
PRJNA544874.SRR9677938.17.fa,20_1B
PRJNA544874.SRR9677941.2.fa,20_1B
PRJNA544874.SRR9677942.6.fa,20_1B
PRJNA544874.SRR9677944.4.fa,20_1B
PRJNA544874.SRR9677946.9.fa,20_1B
PRJNA544874.SRR9677967.9.fa,20_1B
PRJNA544874.SRR9677971.3.fa,20_1B
PRJNA544874.SRR9677972.5.fa,20_1B
PRJNA544874.SRR9677975.9.fa,20_1B
PRJNA544874.SRR9677976.10.fa,20_1B
PRJNA544874.SRR9677978.2.fa,20_1B
PRJNA544874.SRR9677983.11.fa,20_1B
PRJNA544874.SRR9677984.8.fa,20_1B
PRJNA544874.SRR9677985.5.fa,20_1B
PRJNA544874.SRR9677992.1.fa,20_1B
PRJNA544874.SRR9677993.10.fa,20_1B
PRJNA544874.SRR9677999.11.fa,20_1B
